time,rgdpi,rexp,rincome,unemp,rgdp,fedfund,inflation,bank_id,size,commercial,concent_re,npl_re,provision,personnel,nii_avgass,netinc,concent_ind,dep_dem,npl_cc,concent_agro,concent_cc,concent_auto,concent_commind,dep_core,tier1
4/1/2014,6.6,3.8,3.3,6.2,6.6,0.1,2.2803082,6,1,1,461.38,0.05,0.09,1.71,3.83,0.81,16.1,16.42,0.11,10.84,0.2,5.11,72.77,80.38,15.36
7/1/2014,-0.5,4,4.1,6.066666667,-0.5,0.09,1.695814233,6,1,1,460.08,0.06,0.08,1.71,3.86,0.86,16.24,16.47,0.11,11.46,0.19,5.27,72.77,80.22,15.42
10/1/2014,-2.9,4.5,5.2,5.7,-2.9,0.12,1.888305933,6,1,1,464.12,0.04,0.1,1.73,3.87,0.8,16.52,16.6,0.09,12.23,0.21,5.33,72.62,80.23,15.28
1/1/2015,1.5,2.7,5.3,5.533333333,1.5,0.11,2.135416533,6,1,1,464.79,0.04,0.06,1.73,3.78,0.81,15.87,17.64,0.19,11.5,0.21,5.22,72.73,80.5,15.19
4/1/2015,-1,2.7,4.2,5.433333333,-1,0.13,2.745550967,6,1,1,466.62,0.05,0.07,1.72,3.82,0.82,16.51,17.76,0.16,13.07,0.2,5.42,72.38,80.19,15.13
7/1/2015,-1,3.1,3.6,5.1,-1,0.14,2.354353367,6,1,1,466.8,0.05,0.07,1.72,3.86,0.84,16.66,17.81,0.19,13.48,0.19,5.39,72.12,80.07,15.11
10/1/2015,-0.7,2,2.8,5.033333333,-0.7,0.24,2.5450137,6,1,1,471.31,0.05,0.08,1.73,3.88,0.82,16.6,18,0.24,14.12,0.18,5.5,72.53,80.07,15
1/1/2016,1.8,3,2.3,4.9,1.8,0.36,2.486848,6,1,1,471.82,0.05,0.07,1.73,3.83,0.84,16.25,18.67,0.16,13.48,0.17,5.47,72.04,80.06,15.1
4/1/2016,-1.2,2,1.8,4.933333333,-1.2,0.38,2.893692,6,1,1,477.44,0.05,0.08,1.73,3.85,0.89,16.3,18.67,0.13,13.89,0.17,5.42,72.95,79.51,14.96
7/1/2016,1.2,2.4,1.7,4.9,1.2,0.4,2.607245467,6,1,1,477.89,0.05,0.08,1.72,3.86,0.92,16.93,18.75,0.16,14.31,0.18,5.74,71.47,79.77,14.99
10/1/2016,-0.4,2,1.6,4.766666667,-0.4,0.54,2.396777,6,1,1,482.36,0.04,0.09,1.73,3.86,0.86,16.74,18.98,0.22,14.63,0.18,5.64,72.97,80.11,14.84
1/1/2017,-0.3,2.9,1.8,4.566666667,-0.3,0.79,1.932339233,6,1,1,481.31,0.04,0.06,1.72,3.81,0.87,16.44,19.55,0.14,14.58,0.16,5.7,72.21,80.34,14.96
4/1/2017,0.3,1.6,3,4.366666667,0.3,1.04,1.635852,6,1,1,481.8,0.05,0.08,1.73,3.9,0.93,16.98,19.42,0.23,15.71,0.16,5.81,71.89,79.63,15.01
7/1/2017,1.4,2.4,3.1,4.333333333,1.4,1.15,2.477825,6,1,1,480.77,0.06,0.08,1.73,3.97,1.01,17.05,19.44,0.21,16.17,0.15,5.86,70.51,79.47,15.14
10/1/2017,0.7,4.4,3,4.166666667,0.7,1.3,2.471365333,6,1,1,483.66,0.04,0.1,1.74,3.96,0.7,17.26,19.69,0.22,16.62,0.16,5.93,71.45,79.59,15
1/1/2018,-1.3,2.7,3,4.033333333,-1.3,1.51,2.899897667,6,1,1,483.36,0.04,0.07,1.75,3.89,0.96,16.97,20.32,0.19,15.82,0.15,6,71.46,79.88,15.09
4/1/2018,0,2.9,2.8,3.933333333,0,1.82,2.367133667,6,1,1,480.28,0.04,0.07,1.76,3.99,1.07,17.33,20.4,0.09,16.76,0.14,6.07,70.75,79.71,15.22
7/1/2018,0.1,2.6,3.4,3.766666667,0.1,1.95,2.113629333,6,1,1,479.03,0.06,0.07,1.75,4.03,1.11,17.31,20.34,0.17,17.53,0.11,6.11,70.92,79.31,15.26
10/1/2018,-2.2,1.8,4.1,3.833333333,-2.2,2.27,2.480748,6,1,1,477.96,0.05,0.1,1.76,4.04,1.03,17.76,20.59,0.23,18.02,0.14,6.46,71.36,79.33,15.27
1/1/2019,1.5,0.4,4.4,3.866666667,1.5,2.41,2.639438,6,1,1,474.64,0.05,0.06,1.76,3.96,1,17.17,20.9,0.3,16.37,0.13,6.28,68.59,79.37,15.54
4/1/2019,0.5,2.6,3.5,3.633333333,0.5,2.38,2.455842333,6,1,1,470.79,0.05,0.07,1.76,4.01,1.08,17.24,21.14,0.21,17.79,0.12,6.41,68.25,78.98,15.64
7/1/2019,0.9,3.4,3.2,3.633333333,0.9,2.04,2.854942333,6,1,1,467.6,0.05,0.07,1.76,4.02,1.13,17.05,21.13,0.39,18.31,0.1,6.3,67.61,78.78,15.68
10/1/2019,-1.8,2.4,2.8,3.6,-1.8,1.55,3.040421333,6,1,1,465.74,0.04,0.09,1.77,3.91,0.96,17.38,20.95,0.49,18.83,0.08,6.51,67.62,79.07,15.64
1/1/2020,-6.4,-6.2,2.1,3.8,-6.4,0.65,2.248194,6,1,1,465.26,0.07,0.1,1.77,3.82,0.92,17.5,21.37,0.36,17.65,0.09,6.54,66.69,79.04,15.21
4/1/2020,-25.3,-32.1,12.3,12.96666667,-25.3,0.08,0.1424669,6,1,1,450,0.07,0.19,1.71,3.81,1.05,16.75,22.77,0.26,20.19,0.07,6.51,110.81,79.66,15.41
7/1/2020,65.2,43,6.9,8.833333333,65.2,0.09,2.964512033,6,1,1,446.68,0.06,0.12,1.66,3.54,0.98,17.35,23.25,0.37,20.43,0.07,6.76,107.42,80.01,15.6
10/1/2020,-31.4,3.9,3.7,6.766666667,-31.4,0.09,1.5928098,6,1,1,438.25,0.04,0.11,1.65,3.54,0.96,17.03,23.43,0.16,19.81,0.07,6.65,86.73,81.31,15.76
1/1/2021,2.4,10.8,14.5,6.2,2.4,0.07,2.210196567,6,1,1,425.51,0.04,0.06,1.52,3.5,1.05,16.42,25.59,0.16,17.54,0.07,6.49,92.06,82.39,16.06
4/1/2021,0.7,12.1,-4.4,5.933333333,0.7,0.08,3.645780667,6,1,1,414.59,0.03,0.04,1.52,3.46,1.05,16.95,25.96,0.03,18.9,0.09,6.81,82.51,82.64,16.55
7/1/2021,-4.3,3,-1.5,5.133333333,-4.3,0.08,3.130806667,6,1,1,411.84,0.04,0.05,1.5,3.41,1.02,16.78,26.02,0.08,19.74,0.08,6.84,66.8,82.77,16.6
10/1/2021,4.3,3.1,-0.4,4.2,4.3,0.08,4.981101667,6,1,1,418.09,0.03,0.05,1.52,3.3,0.83,17.05,26.05,0.08,20.67,0.08,7.03,66.18,83.27,16.13
1/1/2022,-8.6,1.3,-12.8,3.8,-8.6,0.2,6.516352,6,1,1,423.3,0.03,0.03,1.46,3.15,0.76,17,26.91,0.11,17.37,0.09,7.1,62.7,84.62,16
4/1/2022,1,2,-5.7,3.6,1,1.21,7.109787,6,1,1,426.13,0.03,0.04,1.46,3.31,0.9,17.56,26.8,0.08,17.98,0.08,7.25,61.2,85.14,15.83
7/1/2022,3.8,2.3,-3.8,3.566666667,3.8,2.56,6.988024333,6,1,1,427.52,0.04,0.05,1.46,3.61,1.07,17.53,26.9,0.07,19.5,0.09,7.2,59.94,84.75,15.77
10/1/2022,-0.6,1,-1.4,3.6,-0.6,4.1,5.869925,6,1,1,434.15,0.02,0.06,1.5,3.72,1.05,17.7,26.84,0.09,20.15,0.08,7.18,59.67,82.97,15.98
